district,year,month,count
WARDHA,2024,5,135
BHANDARA,2024,5,177
CHANDRAPUR,2024,5,182
RATNAGIRI,2015,9,16
SINDHUDURG,2015,9,27
RAIGARH,2023,10,12
NASIK,2011,6,198
YEVATMAL,2011,6,158
SOLAPUR,2011,6,120
GONDIYA,2011,6,19
AKOLA,2011,6,109
AHMADNAGAR,2011,6,230
HINGOLI,2011,6,76
RAIGARH,2019,9,24
RATNAGIRI,2019,9,27
JALNA,2016,1,2594
LATUR,2016,1,1665
HINGOLI,2016,1,1814
AKOLA,2016,1,2564
NASIK,2016,1,3580
BULDANA,2016,1,3595
AHMADNAGAR,2016,1,5191
AMRAVATI,2016,1,2015
PUNE,2016,1,2302
JALGAON,2016,1,2244
BEED,2016,1,2970
SOLAPUR,2016,1,4577
WASHIM,2016,1,1677
DHULE,2016,1,1420
SATARA,2016,1,1354
SANGLI,2016,1,1277
AURANGABAD,2016,1,3426
YEVATMAL,2016,1,2253
PARBHANI,2016,1,2472
BHANDARA,2016,1,375
KOLHAPUR,2016,1,891
NAGPUR,2016,1,997
WASHIM,2011,6,108
NANDED,2011,6,174
SATARA,2011,6,73
JALGAON,2011,6,186
PARBHANI,2011,6,132
SANGLI,2011,6,97
OSMANABAD,2011,6,46
BEED,2011,6,196
BHANDARA,2011,6,20
AMRAVATI,2011,6,143
BULDANA,2011,6,278
JALNA,2011,6,169
PUNE,2011,6,137
LATUR,2011,6,55
NAGPUR,2011,6,94
WARDHA,2011,6,78
0,2016,1,443
GONDIYA,2016,1,244
NANDED,2016,1,2789
OSMANABAD,2016,1,1875
GONDIYA,2011,12,23
GADCHIROLI,2011,12,8
MUMBAI,2023,10,8
GADCHIROLI,2022,8,46
GADCHIROLI,2014,11,96
Mumbai Suburban,2014,11,4
RATNAGIRI,2014,11,45
SINDHUDURG,2022,6,13
SINDHUDURG,2018,6,19
NANDED,2009,1,34
LATUR,2009,1,42
THANE,2009,1,16
9999,2009,1,33
GADCHIROLI,2009,1,5
WASHIM,2009,1,26
PARBHANI,2009,1,24
WARDHA,2009,1,38
BHANDARA,2009,1,22
HINGOLI,2009,1,7
RATNAGIRI,2010,4,18
GADCHIROLI,2010,4,6
SINDHUDURG,2010,4,9
GONDIYA,2009,1,6
RATNAGIRI,2009,1,5
SINDHUDURG,2022,8,15
RAIGARH,2012,9,4
NANDURBAR,2022,8,53
RATNAGIRI,2022,8,7
MUMBAI,2022,8,11
0,2019,3,8
null,2019,3,2
RATNAGIRI,2022,6,18
0,2021,4,1
0,2019,7,17
RAIGARH,2022,6,9
PALGHAR,2017,9,12
NANDURBAR,2010,10,18
MUMBAI,2010,10,1
0,2022,12,1
0,2021,11,2
JALNA,2011,4,73
NAGPUR,2011,4,26
WASHIM,2011,11,72
RATNAGIRI,2011,11,5
MUMBAI,2014,8,9
0,2014,8,1
GADCHIROLI,2011,11,13
RAIGARH,2011,11,5
MUMBAI,2011,11,8
THANE,2011,11,6
HINGOLI,2011,4,32
NASIK,2011,4,108
RAIGARH,2019,12,58
THANE,2019,12,78
PUNE,2011,4,59
JALGAON,2011,4,68
CHANDRAPUR,2011,4,21
DHULE,2011,4,27
SATARA,2011,4,28
OSMANABAD,2011,4,31
LATUR,2011,4,38
KOLHAPUR,2011,4,24
GONDIYA,2011,4,15
SANGLI,2011,4,31
PALGHAR,2019,12,22
SINDHUDURG,2019,12,60
MUMBAI,2019,12,52
SOLAPUR,2011,4,61
RAIGARH,2011,4,5
0,2019,12,22
SINDHUDURG,2014,11,37
RAIGARH,2022,8,8
GONDIYA,2010,10,12
SINDHUDURG,2011,4,3
0,2013,7,2
BHANDARA,2011,4,13
SANGLI,2024,9,581
JALGAON,2024,9,921
AHMADNAGAR,2024,9,1238
SATARA,2024,9,463
PUNE,2024,9,611
JALNA,2024,9,1000
KOLHAPUR,2024,9,340
SOLAPUR,2024,9,1299
SOLAPUR,2024,7,1453
SATARA,2024,7,462
SANGLI,2024,7,609
PUNE,2024,7,647
SINDHUDURG,2024,7,89
JALGAON,2024,7,947
DHULE,2024,7,410
THANE,2024,7,39
RATNAGIRI,2024,7,42
Mumbai Suburban,2024,7,2
RAIGARH,2024,7,48
GONDIYA,2024,7,190
WASHIM,2024,7,1264
NASIK,2024,7,1286
KOLHAPUR,2024,7,365
WASHIM,2015,10,2131
BULDANA,2015,10,3715
SANGLI,2015,10,1052
WARDHA,2015,10,769
OSMANABAD,2015,10,1942
HINGOLI,2015,10,1708
YEVATMAL,2015,10,1883
AMRAVATI,2015,10,1463
AKOLA,2015,10,1815
AURANGABAD,2015,10,2403
NANDED,2015,10,2560
PUNE,2015,10,1337
SATARA,2015,10,741
JALNA,2015,10,1896
BEED,2015,10,2182
PARBHANI,2015,10,2131
NASIK,2015,10,3437
JALGAON,2015,10,1878
LATUR,2015,10,1611
SOLAPUR,2015,10,3779
AHMADNAGAR,2015,10,3429
NAGPUR,2015,10,767
DHULE,2015,10,912
GONDIYA,2015,10,156
NANDURBAR,2015,10,123
GADCHIROLI,2015,10,106
BHANDARA,2015,10,333
KOLHAPUR,2015,10,548
RAIGARH,2015,10,39
SINDHUDURG,2015,10,27
THANE,2015,10,81
CHANDRAPUR,2015,10,476
GONDIYA,2018,2,135
0,2015,10,2
AHMADNAGAR,2009,11,481
SOLAPUR,2009,11,151
HINGOLI,2009,11,83
SANGLI,2009,11,129
AMRAVATI,2009,11,118
NAGPUR,2009,11,75
AURANGABAD,2009,11,325
OSMANABAD,2009,11,133
GONDIYA,2009,11,14
BULDANA,2009,11,202
BEED,2009,11,199
BHANDARA,2009,11,14
LATUR,2009,11,139
JALGAON,2009,11,127
JALNA,2009,11,130
NANDED,2009,11,214
PUNE,2009,11,92
YEVATMAL,2009,11,72
WASHIM,2009,11,156
NANDURBAR,2009,11,13
PARBHANI,2009,11,218
0,2018,2,58
NASIK,2009,11,153
null,2015,10,1
MUMBAI,2013,5,94
BHANDARA,2013,5,321
THANE,2013,5,183
RATNAGIRI,2013,5,92
NANDURBAR,2013,5,178
WARDHA,2016,1,832
NANDURBAR,2016,1,193
CHANDRAPUR,2016,1,609
RATNAGIRI,2016,1,72
RAIGARH,2013,5,123
SINDHUDURG,2016,1,75
RAIGARH,2016,1,89
MUMBAI,2016,1,74
THANE,2016,1,262
SINDHUDURG,2013,5,69
AKOLA,2009,11,57
SATARA,2009,11,73
KOLHAPUR,2009,11,50
RATNAGIRI,2015,10,17
DHULE,2009,11,49
THANE,2009,11,8
WARDHA,2009,11,28
MUMBAI,2015,10,27
SINDHUDURG,2009,11,7
RAIGARH,2009,11,7
BEED,2024,9,1043
NASIK,2024,9,1169
Mumbai Suburban,2024,9,3
THANE,2024,9,64
RAIGARH,2024,9,48
RATNAGIRI,2024,9,88
DHULE,2024,9,478
SINDHUDURG,2024,9,61
OSMANABAD,2024,10,688
BEED,2024,10,1032
NANDED,2024,10,1917
LATUR,2024,10,942
AMRAVATI,2024,10,880
BULDANA,2024,10,1894
BHANDARA,2024,10,200
WARDHA,2024,10,436
AURANGABAD,2024,9,1327
BULDANA,2024,9,1602
AMRAVATI,2024,9,833
WARDHA,2024,9,374
HINGOLI,2024,9,731
NANDURBAR,2024,9,48
BHANDARA,2024,9,121
CHANDRAPUR,2024,9,371
NAGPUR,2024,9,591
WASHIM,2024,9,1152
MUMBAI,2024,9,37
GONDIYA,2024,9,143
PALGHAR,2024,9,36
GADCHIROLI,2024,9,72
YEVATMAL,2024,9,2063
PARBHANI,2024,9,1084
AKOLA,2024,9,863
NANDED,2024,9,1927
LATUR,2024,9,788
OSMANABAD,2024,9,640
PARBHANI,2024,10,1095
AURANGABAD,2024,10,1135
JALNA,2024,10,1035
WARDHA,2024,11,232
BULDANA,2024,11,793
GADCHIROLI,2024,11,30
WASHIM,2024,11,634
HINGOLI,2024,11,345
NANDURBAR,2024,11,80
PALGHAR,2024,11,14
MUMBAI,2024,11,27
JALNA,2024,11,575
LATUR,2024,11,455
OSMANABAD,2024,11,345
SANGLI,2024,11,302
KOLHAPUR,2024,11,278
SOLAPUR,2024,11,919
PUNE,2024,11,445
SATARA,2024,11,267
AURANGABAD,2024,11,567
BEED,2024,11,676
PARBHANI,2024,11,428
AHMADNAGAR,2024,12,1058
KOLHAPUR,2024,12,234
DHULE,2024,12,419
JALGAON,2024,12,705
SATARA,2024,12,317
BULDANA,2025,1,745
AMRAVATI,2025,1,335
AKOLA,2025,1,442
NANDED,2025,1,661
PARBHANI,2025,1,412
OSMANABAD,2025,1,275
NAGPUR,2025,1,258
DHULE,2025,1,345
JALGAON,2025,1,602
NASIK,2025,1,651
THANE,2025,1,72
SINDHUDURG,2025,1,48
Mumbai Suburban,2025,1,5
RATNAGIRI,2025,1,40
RAIGARH,2025,1,53
AHMADNAGAR,2025,1,835
BEED,2025,1,593
PUNE,2025,1,465
GONDIYA,2025,1,74
WASHIM,2025,1,585
BHANDARA,2025,1,69
HINGOLI,2025,1,271
NANDURBAR,2025,1,59
MUMBAI,2025,1,49
CHANDRAPUR,2025,1,123
GADCHIROLI,2025,1,53
PALGHAR,2025,1,22
CHANDRAPUR,2024,12,225
AMRAVATI,2024,12,600
AURANGABAD,2024,12,810
WARDHA,2024,12,307
YEVATMAL,2024,12,1076
BEED,2024,12,795
AURANGABAD,2025,1,614
KOLHAPUR,2025,1,215
SOLAPUR,2025,1,677
SANGLI,2025,1,342
LATUR,2025,1,364
SATARA,2025,1,284
YEVATMAL,2025,1,666
WARDHA,2025,1,214
NANDED,2024,12,1112
PUNE,2024,12,529
JALNA,2024,12,819
RATNAGIRI,2024,12,29
AKOLA,2024,12,693
BHANDARA,2024,12,132
MUMBAI,2024,12,32
WASHIM,2024,12,894
GONDIYA,2024,12,72
NAGPUR,2024,12,365
GADCHIROLI,2024,12,52
HINGOLI,2024,12,437
PALGHAR,2024,12,22
BULDANA,2024,12,1085
NASIK,2024,12,818
THANE,2024,12,55
RAIGARH,2024,12,19
SOLAPUR,2024,12,1020
SANGLI,2024,12,411
SINDHUDURG,2024,12,27
PARBHANI,2024,12,678
OSMANABAD,2024,12,516
LATUR,2024,12,638
YEVATMAL,2024,11,827
WASHIM,2024,8,1373
MUMBAI,2024,8,46
PALGHAR,2024,8,43
GONDIYA,2024,8,219
NANDURBAR,2024,8,112
AURANGABAD,2024,8,2074
JALGAON,2024,8,1283
PUNE,2024,8,815
NASIK,2024,8,1442
SATARA,2024,8,721
KOLHAPUR,2024,8,543
AMRAVATI,2024,11,485
JALNA,2024,8,1464
SOLAPUR,2024,8,1814
NASIK,2024,11,498
DHULE,2024,11,327
NASIK,2024,10,1242
DHULE,2024,10,523
AHMADNAGAR,2024,10,1281
JALGAON,2024,11,431
RATNAGIRI,2024,11,38
NANDED,2024,11,817
AKOLA,2024,11,559
RAIGARH,2024,11,26
SINDHUDURG,2024,11,27
AHMADNAGAR,2024,11,777
THANE,2024,11,26
BEED,2024,8,1688
OSMANABAD,2024,8,639
LATUR,2024,8,1031
NANDED,2024,8,2588
PARBHANI,2024,8,1483
NAGPUR,2024,8,692
YEVATMAL,2024,8,2178
CHANDRAPUR,2024,8,446
AKOLA,2024,8,1261
AMRAVATI,2024,8,1045
JALGAON,2024,10,912
PUNE,2024,10,763
SANGLI,2024,10,577
SATARA,2024,10,495
SINDHUDURG,2024,10,68
NAGPUR,2024,11,206
KOLHAPUR,2024,10,468
SOLAPUR,2024,10,1419
THANE,2024,10,99
RAIGARH,2024,10,54
RATNAGIRI,2024,10,98
Mumbai Suburban,2024,10,2
YEVATMAL,2024,10,2079
CHANDRAPUR,2024,10,506
GADCHIROLI,2024,10,150
NAGPUR,2024,10,676
WASHIM,2024,10,1561
HINGOLI,2024,10,807
NANDURBAR,2024,10,114
BHANDARA,2024,11,96
CHANDRAPUR,2024,11,120
GONDIYA,2024,11,53
SANGLI,2024,8,790
DHULE,2024,8,544
BHANDARA,2024,8,205
BULDANA,2024,8,2025
RAIGARH,2024,8,94
SINDHUDURG,2024,8,122
AHMADNAGAR,2024,8,1689
RATNAGIRI,2024,8,126
THANE,2024,8,97
Mumbai Suburban,2024,8,9
HINGOLI,2024,8,893
AKOLA,2024,7,1041
BEED,2024,7,1361
BULDANA,2024,7,1749
AMRAVATI,2024,7,1107
WARDHA,2024,7,348
BHANDARA,2025,2,126
HINGOLI,2025,2,305
CHANDRAPUR,2025,2,168
JALNA,2025,2,688
PARBHANI,2025,2,500
AKOLA,2025,2,433
BULDANA,2025,2,806
GADCHIROLI,2025,2,63
MUMBAI,2025,2,71
GONDIYA,2025,2,154
SOLAPUR,2025,2,972
NANDURBAR,2025,2,118
NASIK,2025,2,638
SATARA,2025,2,502
AHMADNAGAR,2025,2,1038
NANDED,2025,2,696
LATUR,2025,2,423
PUNE,2025,2,645
JALGAON,2025,2,654
SINDHUDURG,2025,2,98
BEED,2025,2,589
AURANGABAD,2025,2,828
RATNAGIRI,2025,2,131
THANE,2025,2,77
DHULE,2025,2,309
RAIGARH,2025,2,90
OSMANABAD,2025,2,392
NANDED,2024,7,2400
AURANGABAD,2024,7,1856
OSMANABAD,2024,7,684
PARBHANI,2024,7,1159
JALNA,2024,7,1321
LATUR,2024,7,1060
AHMADNAGAR,2024,7,1541
YEVATMAL,2024,7,1987
NAGPUR,2024,7,582
BHANDARA,2024,7,296
HINGOLI,2024,7,846
GADCHIROLI,2024,7,103
CHANDRAPUR,2024,7,471
NANDURBAR,2024,7,60
PALGHAR,2024,7,14
MUMBAI,2024,7,25
AKOLA,2024,10,929
PALGHAR,2024,10,63
MUMBAI,2024,10,45
GONDIYA,2024,10,194
NANDURBAR,2009,8,45
CHANDRAPUR,2009,8,47
BHANDARA,2009,8,34
THANE,2009,8,16
RATNAGIRI,2009,8,12
GADCHIROLI,2013,5,114
9999,2013,5,28
GADCHIROLI,2016,1,70
NANDURBAR,2018,2,54
CHANDRAPUR,2009,11,11
PALGHAR,2017,7,9
RATNAGIRI,2018,2,26
THANE,2018,2,54
SINDHUDURG,2018,2,22
MUMBAI,2018,2,15
PALGHAR,2015,10,3
0,2014,2,6
RAIGARH,2018,2,22
AURANGABAD,2011,6,192
KOLHAPUR,2011,6,72
CHANDRAPUR,2011,6,26
DHULE,2011,6,56
NANDURBAR,2011,6,13
SINDHUDURG,2011,6,6
RATNAGIRI,2011,6,6
THANE,2011,6,9
MUMBAI,2011,6,8
0,2015,9,5
0,2013,11,4
GADCHIROLI,2009,8,4
BULDANA,2012,3,7
OSMANABAD,2012,3,4
JALGAON,2012,3,3
SATARA,2012,3,3
SOLAPUR,2012,3,8
CHANDRAPUR,2012,3,2
PARBHANI,2012,3,7
AURANGABAD,2012,3,9
AHMADNAGAR,2012,3,13
LATUR,2012,3,5
AKOLA,2012,3,1
YEVATMAL,2012,3,7
AMRAVATI,2012,3,4
NASIK,2012,3,7
WASHIM,2012,3,3
GONDIYA,2012,3,3
JALNA,2012,3,6
PALGHAR,2018,2,2
0,2015,4,5
SANGLI,2025,2,503
WARDHA,2024,8,478
GADCHIROLI,2024,8,91
NAGPUR,2025,2,381
KOLHAPUR,2025,2,403
PALGHAR,2025,2,38
AMRAVATI,2025,2,445
YEVATMAL,2025,2,731
WASHIM,2025,2,462
WARDHA,2025,2,205
NANDURBAR,2024,12,91
JALNA,2025,1,547
NANDED,2025,3,741
AHMADNAGAR,2025,3,1062
DHULE,2025,3,260
SINDHUDURG,2025,3,111
NASIK,2025,3,639
RAIGARH,2025,3,98
THANE,2025,3,67
Mumbai Suburban,2025,3,3
YEVATMAL,2025,3,891
WARDHA,2025,3,192
CHANDRAPUR,2025,3,146
OSMANABAD,2025,3,369
LATUR,2025,3,590
NANDURBAR,2025,3,128
GONDIYA,2025,3,164
PALGHAR,2025,3,31
MUMBAI,2025,3,33
SATARA,2025,3,482
SOLAPUR,2025,3,1125
PARBHANI,2025,3,441
HINGOLI,2025,3,394
GADCHIROLI,2025,3,68
KOLHAPUR,2025,3,394
RATNAGIRI,2025,3,119
PUNE,2025,3,645
JALGAON,2025,3,671
JALNA,2025,3,653
SANGLI,2025,3,499
AURANGABAD,2025,3,629
WASHIM,2025,3,638
BHANDARA,2025,3,114
BEED,2025,3,632
NAGPUR,2025,3,294
AMRAVATI,2025,3,493
AKOLA,2025,3,485
BULDANA,2025,3,845
WARDHA,2025,4,186
NAGPUR,2025,4,198
BHANDARA,2025,4,124
YEVATMAL,2025,4,683
AHMADNAGAR,2025,4,831
JALGAON,2025,4,379
AMRAVATI,2025,4,375
KOLHAPUR,2025,4,242
SOLAPUR,2025,4,553
SANGLI,2025,4,436
BULDANA,2025,4,930
AKOLA,2025,4,471
OSMANABAD,2025,4,296
NANDED,2025,4,675
LATUR,2025,4,600
NANDURBAR,2025,4,47
CHANDRAPUR,2025,4,159
HINGOLI,2025,4,290
MUMBAI,2025,4,21
GONDIYA,2025,4,198
WASHIM,2025,4,607
GADCHIROLI,2025,4,54
PALGHAR,2025,4,41
JALNA,2025,4,491
BEED,2025,4,464
PARBHANI,2025,4,462
SATARA,2025,4,315
NASIK,2025,4,596
DHULE,2025,4,334
AURANGABAD,2025,4,501
PUNE,2025,4,632
RATNAGIRI,2025,4,65
SINDHUDURG,2025,4,45
THANE,2025,4,37
RAIGARH,2025,4,30
NASIK,2025,5,711
THANE,2025,5,46
SINDHUDURG,2025,5,33
RAIGARH,2025,5,37
DHULE,2025,5,363
RATNAGIRI,2025,5,56
Mumbai Suburban,2025,5,9
SANGLI,2025,5,487
AHMADNAGAR,2025,5,860
JALGAON,2025,5,542
SATARA,2025,5,316
SOLAPUR,2025,5,781
KOLHAPUR,2025,5,342
BEED,2025,5,634
JALNA,2025,5,490
PARBHANI,2025,5,598
AURANGABAD,2025,5,717
PUNE,2025,5,682
NANDED,2025,5,904
PALGHAR,2025,5,40
GONDIYA,2025,5,152
AMRAVATI,2025,5,422
HINGOLI,2025,5,367
MUMBAI,2025,5,23
YEVATMAL,2025,5,960
CHANDRAPUR,2025,5,216
BHANDARA,2025,5,196
BULDANA,2025,5,945
LATUR,2025,5,489
OSMANABAD,2025,5,321
AKOLA,2025,5,539
WARDHA,2025,5,254
GADCHIROLI,2025,5,72
WASHIM,2025,5,786
NANDURBAR,2025,5,82
NAGPUR,2025,5,332
LATUR,2025,6,1025
BULDANA,2025,6,2324
OSMANABAD,2025,7,731
BEED,2025,7,1294
AKOLA,2025,6,968
NANDED,2025,6,2807
PARBHANI,2025,7,1369
NANDED,2025,7,2328
PARBHANI,2025,6,1364
SOLAPUR,2025,7,1454
AURANGABAD,2025,7,1231
JALNA,2025,7,1200
OSMANABAD,2025,6,562
BEED,2025,6,1197
YEVATMAL,2025,6,2972
WARDHA,2025,7,423
NAGPUR,2025,7,618
CHANDRAPUR,2025,6,834
BHANDARA,2025,7,285
WARDHA,2025,6,670
BULDANA,2025,7,1961
AKOLA,2025,7,1062
AMRAVATI,2025,6,1255
LATUR,2025,7,963
NAGPUR,2025,6,972
BHANDARA,2025,6,301
HINGOLI,2025,6,788
AMRAVATI,2025,7,1059
CHANDRAPUR,2025,7,477
GADCHIROLI,2025,6,119
YEVATMAL,2025,7,1967
AHMADNAGAR,2025,6,1397
PUNE,2025,6,730
NASIK,2025,7,1045
JALGAON,2025,6,1018
DHULE,2025,6,385
AURANGABAD,2025,6,1108
JALNA,2025,6,1003
KOLHAPUR,2025,6,357
JALGAON,2025,7,961
SOLAPUR,2025,6,1381
PUNE,2025,7,570
AHMADNAGAR,2025,7,1538
SATARA,2025,7,423
NASIK,2025,6,897
SANGLI,2025,7,606
SINDHUDURG,2025,7,78
SATARA,2025,6,379
DHULE,2025,7,398
KOLHAPUR,2025,7,362
HINGOLI,2025,7,825
GADCHIROLI,2025,7,99
GONDIYA,2025,6,236
MUMBAI,2025,6,26
WASHIM,2025,7,1486
NANDURBAR,2025,7,123
WASHIM,2025,6,2199
PALGHAR,2025,6,40
GONDIYA,2025,7,203
PALGHAR,2025,7,40
NANDURBAR,2025,6,106
MUMBAI,2025,7,34
RATNAGIRI,2025,6,105
SANGLI,2025,6,692
THANE,2025,6,55
RATNAGIRI,2025,7,83
THANE,2025,7,50
SINDHUDURG,2025,6,73
RAIGARH,2025,6,66
RAIGARH,2025,7,55
Mumbai Suburban,2025,7,10
9999,2019,3,2
Mumbai Suburban,2016,12,1
GADCHIROLI,2011,10,6
MUMBAI,2022,6,8
RAIGARH,2009,1,7
PALGHAR,2022,8,3
SINDHUDURG,2011,1,3
MUMBAI,2022,11,6
GONDIYA,2011,10,7
Mumbai Suburban,2018,5,2
SINDHUDURG,2012,10,8
MUMBAI,2023,8,4
RATNAGIRI,2020,6,2
GADCHIROLI,2020,6,4
GONDIYA,2020,6,5
PALGHAR,2020,6,2
9999,2020,2,3
MUMBAI,2012,6,17
PALGHAR,2023,7,9
PALGHAR,2021,4,7
SINDHUDURG,2023,7,4
0,2023,7,3
PALGHAR,2011,11,1
MUMBAI,2023,11,7
PALGHAR,2013,6,2
RATNAGIRI,2021,8,8
Mumbai Suburban,2015,12,3
PALGHAR,2015,12,3
PALGHAR,2017,11,5
Mumbai Suburban,2019,8,2
MUMBAI,2023,5,4
9999,2011,5,1
THANE,2010,11,4
0,2021,3,5
Mumbai Suburban,2018,7,4
GONDIYA,2011,3,6
LATUR,2011,3,28
NANDURBAR,2011,3,7
RATNAGIRI,2010,11,1
GADCHIROLI,2011,8,9
GADCHIROLI,2011,3,4
GADCHIROLI,2010,3,4
GADCHIROLI,2010,8,6
GADCHIROLI,2010,10,5
THANE,2010,10,9
RATNAGIRI,2010,7,5
RAIGARH,2010,7,4
THANE,2012,8,6
GADCHIROLI,2012,8,5
0,2014,10,2
PALGHAR,2012,11,1
Mumbai Suburban,2019,2,4
9999,2012,8,2
PALGHAR,2018,9,8
PALGHAR,2014,4,4
9999,2012,11,5
Mumbai Suburban,2019,11,7
NAGPUR,2021,6,14
RAIGARH,2012,5,3
0,2020,9,3
Mumbai Suburban,2020,9,2
0,2014,6,1
Mumbai Suburban,2015,1,4
PALGHAR,2016,9,6
PALGHAR,2014,6,1
9999,2012,6,1
Mumbai Suburban,2014,7,3
THANE,2011,4,7
MUMBAI,2011,4,6
0,2012,12,1
9999,2019,6,2
GADCHIROLI,2012,10,11
null,2014,8,1
PALGHAR,2015,3,4
PALGHAR,2014,8,1
RATNAGIRI,2018,11,9
AKOLA,2012,4,4
PUNE,2012,4,8
RAIGARH,2012,10,8
KOLHAPUR,2012,4,4
RATNAGIRI,2012,4,1
PALGHAR,2024,1,3
SANGLI,2012,3,2
KOLHAPUR,2012,3,2
RAIGARH,2022,9,15
GADCHIROLI,2009,5,6
PALGHAR,2015,4,6
null,2019,9,2
GADCHIROLI,2012,2,3
SINDHUDURG,2012,2,5
RATNAGIRI,2011,12,7
PALGHAR,2023,9,5
Mumbai Suburban,2023,2,1
0,2024,5,2
0,2018,4,4
GADCHIROLI,2010,6,4
BHANDARA,2010,6,26
PALGHAR,2013,10,1
AKOLA,2020,7,2
GADCHIROLI,2010,12,5
Mumbai Suburban,2018,10,1
KOLHAPUR,2010,12,14
THANE,2010,6,10
9999,2011,7,1
RAIGARH,2010,12,4
MUMBAI,2010,12,1
9999,2010,12,3
Mumbai Suburban,2018,4,2
NAGPUR,2012,3,3
PUNE,2012,3,3
BHANDARA,2012,3,2
BEED,2012,3,4
DHULE,2012,3,2
Mumbai Suburban,2015,5,2
RATNAGIRI,2011,10,2
Mumbai Suburban,2017,8,1
Mumbai Suburban,2019,12,4
null,2017,9,2
SINDHUDURG,2010,9,1
SINDHUDURG,2012,1,8
PALGHAR,2015,6,3
GADCHIROLI,2011,2,3
BHANDARA,2011,2,12
GADCHIROLI,2010,2,4
Mumbai Suburban,2016,5,2
MUMBAI,2011,2,2
THANE,2011,2,7
MUMBAI,2009,12,9
RATNAGIRI,2009,6,3
RAIGARH,2009,12,4
THANE,2009,12,5
SINDHUDURG,2009,12,5
null,2015,7,4
PALGHAR,2017,5,9
RAIGARH,2010,2,7
0,2023,6,1
SINDHUDURG,2009,2,15
PALGHAR,2018,3,6
Mumbai Suburban,2015,11,3
SINDHUDURG,2012,9,3
NANDED,2008,12,6
OSMANABAD,2008,12,5
NASIK,2008,12,10
BEED,2008,12,5
NAGPUR,2008,12,3
YEVATMAL,2008,12,4
PALGHAR,2014,11,4
0,2014,11,1
GADCHIROLI,2011,9,3
RAIGARH,2011,9,2
PALGHAR,2014,5,1
GADCHIROLI,2010,1,2
PALGHAR,2016,8,2
GADCHIROLI,2009,4,6
RATNAGIRI,2010,1,3
RAIGARH,2010,1,3
BHANDARA,2007,1,1
HINGOLI,2007,1,3
OSMANABAD,2007,1,2
Mumbai Suburban,2013,12,2
Mumbai Suburban,2022,12,4
PALGHAR,2022,6,5
null,2018,8,2
PALGHAR,2013,2,1
RAIGARH,2023,9,9
null,2016,1,6
RAIGARH,2009,8,7
RAIGARH,2011,12,6
0,2013,5,1
RATNAGIRI,2009,11,3
9999,2009,11,1
PALGHAR,2016,1,8
Mumbai Suburban,2025,2,3
Mumbai Suburban,2024,12,1
Mumbai Suburban,2025,6,2
AURANGABAD,2007,1,3
PARBHANI,2007,1,1
MUMBAI,2007,1,1
LATUR,2007,1,2
SATARA,2007,1,1
AMRAVATI,2007,1,3
DHULE,2007,1,3
GADCHIROLI,2020,8,6
Mumbai Suburban,2022,2,1
YEVATMAL,2020,7,2
HINGOLI,2020,7,2
GADCHIROLI,2011,7,4
null,2018,9,2
Mumbai Suburban,2015,8,2
SINDHUDURG,2010,1,3
0,2013,12,4
9999,2019,1,1
RAIGARH,2009,10,3
THANE,2009,10,3
GADCHIROLI,2009,10,1
RATNAGIRI,2011,3,1
SINDHUDURG,2011,3,2
SATARA,2012,4,1
BHANDARA,2012,4,2
RAIGARH,2012,4,1
THANE,2012,4,2
CHANDRAPUR,2012,4,1
NANDURBAR,2012,4,1
0,2015,6,2
0,2020,11,1
PALGHAR,2017,12,11
0,2014,12,3
GADCHIROLI,2010,7,2
Mumbai Suburban,2020,3,2
null,2019,8,1
PALGHAR,2014,12,3
MUMBAI,2012,2,4
RATNAGIRI,2012,2,5
RAIGARH,2012,2,4
0,2022,2,3
9999,2021,1,1
RAIGARH,2010,10,5
RATNAGIRI,2010,10,1
GADCHIROLI,2011,4,4
Mumbai Suburban,2016,3,1
RATNAGIRI,2011,4,2
null,2018,7,1
NANDURBAR,2011,4,4
null,2017,8,3
GADCHIROLI,2012,9,7
NANDURBAR,2011,1,8
DHULE,2008,12,3
LATUR,2008,12,2
KOLHAPUR,2008,12,4
Mumbai Suburban,2016,6,1
null,2016,6,1
Mumbai Suburban,2022,4,3
PALGHAR,2014,3,2
MUMBAI,2009,11,5
RAIGARH,2011,6,2
Mumbai Suburban,2016,1,1
GADCHIROLI,2010,5,6
MUMBAI,2010,8,2
Mumbai Suburban,2023,1,4
RATNAGIRI,2009,12,2
NANDED,2012,3,4
0,2022,10,7
null,2018,4,4
RATNAGIRI,2010,12,1
PALGHAR,2023,11,9
0,2019,11,4
GADCHIROLI,2011,6,3
Mumbai Suburban,2018,2,1
RAIGARH,2012,8,4
0,2024,3,1
THANE,2012,3,2
RATNAGIRI,2009,5,2
RATNAGIRI,2012,8,6
9999,2020,9,2
Mumbai Suburban,2015,2,1
SINDHUDURG,2010,12,1
Mumbai Suburban,2013,9,1
Mumbai Suburban,2022,6,1
null,2019,7,1
0,2014,7,1
MUMBAI,2010,9,1
RAIGARH,2010,9,1
NANDURBAR,2007,1,2
CHANDRAPUR,2007,1,1
0,2015,5,1
HINGOLI,2008,12,1
Mumbai Suburban,2016,10,1
null,2017,12,3
Mumbai Suburban,2017,6,1
0,2013,4,1
Mumbai Suburban,2020,2,2
CHANDRAPUR,2011,2,5
Mumbai Suburban,2015,6,1
0,2020,8,3
9999,2024,1,1
0,2014,1,1
